from,to,weight
4390,4943,0.0666666666666667
4392,3838,0.1
4393,4802,0.2
4394,8640,0.2
4398,9426,0.1
4400,2647,0.0666666666666667
4400,6663,0.1
4400,9552,0.2
4407,3694,0.0666666666666667
4408,1013,0.2
4408,4622,0.0666666666666667
4408,5623,0.05
4408,6095,0.1
4409,2911,0.2
4410,1669,0.2
4413,8685,0.2
4414,7679,0.1
4415,8972,0.0666666666666667
4416,1549,0.0666666666666667
4417,4215,0.1
4420,5348,0.1
4422,9478,0.0666666666666667
4423,1622,0.2
4423,2482,0.1
4427,817,0.1
4427,8631,0.2
4427,9992,0.0666666666666667
4429,2659,0.2
4429,7166,0.2
4429,7937,0.1
4430,9,0.2
4432,502,0.05
4432,5592,0.2
4436,726,0.2
4436,2309,0.1
4437,9848,0.0666666666666667
4438,2072,0.1
4438,3544,0.0666666666666667
4438,5072,0.1
4439,1756,0.0666666666666667
4441,2948,0.2
4441,6509,0.1
4442,7466,0.2
4443,4779,0.1
4443,7990,0.1
4446,583,0.05
4447,1036,0.2
4447,1703,0.1
4447,9602,0.2
4449,6787,0.0666666666666667
4449,9760,0.2
4451,6104,0.1
4452,2405,0.0666666666666667
4453,5093,0.1
4453,9338,0.1
4455,239,0.2
4456,2292,0.2
4456,8167,0.2
4457,319,0.2
4457,472,0.0666666666666667
4458,4274,0.1
4459,4031,0.1
4459,4958,0.2
4460,8581,0.0666666666666667
4463,490,0.0333333333333333
4464,6078,0.1
4465,5577,0.2
4466,5911,0.2
4467,8883,0.1
4468,3719,0.0666666666666667
4469,1026,0.1
4470,2465,0.0666666666666667
4470,5561,0.2
4471,9237,0.1
4472,2038,0.2
4473,2633,0.2
4473,6391,0.05
4473,9205,0.1
4474,1515,0.1
4474,2405,0.0666666666666667
4475,5237,0.0666666666666667
4484,8053,0.2
4485,5196,0.0666666666666667
4485,6522,0.2
4486,9731,0.0666666666666667
4490,1563,0.1
4490,7384,0.2
4492,7074,0.05
4495,8938,0.2
4496,4152,0.1
4496,8374,0.2
4497,2117,0.2
4498,4221,0.1
4499,3148,0.2
4499,3910,0.1
4501,4554,0.1
4501,7281,0.2
4502,9315,0.2
4503,2080,0.2
4503,3523,0.1
4504,6690,0.1
4505,9680,0.1
4506,571,0.1
4506,2379,0.1
4506,2615,0.2
4510,5516,0.1
4512,1335,0.2
4513,7036,0.0666666666666667
4514,3658,0.2
4515,1576,0.2
4515,5355,0.2
4515,8187,0.2
4516,3728,0.05
4516,9073,0.2
4517,3328,0.0666666666666667
4518,3360,0.0666666666666667
4518,4800,0.0666666666666667
4518,4927,0.2
4518,9196,0.1
4519,9105,0.05
4523,3316,0.2
4523,5795,0.05
4524,2430,0.0666666666666667
4524,7807,0.1
4525,4491,0.2
4526,2233,0.2
4526,4599,0.04
4527,1982,0.2
4527,2064,0.0666666666666667
4527,4420,0.2
4528,8934,0.2
4529,3884,0.2
4532,502,0.05
4536,5591,0.2
4537,763,0.2
4540,4145,0.0666666666666667
4541,150,0.2
4542,9449,0.0666666666666667
4543,6973,0.0666666666666667
4546,4957,0.05
4547,472,0.0666666666666667
4547,5942,0.1
4547,8158,0.2
4547,8404,0.1
4548,8199,0.0666666666666667
4549,9695,0.1
4552,7519,0.1
4553,281,0.0666666666666667
4553,4968,0.1
4554,3956,0.1
4555,576,0.0666666666666667
4557,1822,0.0666666666666667
4560,2375,0.2
4561,727,0.1
4561,4343,0.1
4561,9982,0.1
4562,3670,0.1
4563,718,0.1
4563,5245,0.1
4564,1701,0.2
4564,3309,0.1
4566,5455,0.1
4567,9058,0.1
4568,7535,0.1
4569,3621,0.1
4570,2316,0.1
4572,4227,0.2
4572,9308,0.05
4573,2257,0.2
4575,7085,0.04
4577,4092,0.2
4577,9285,0.2
4579,564,0.2
4579,1298,0.2
4579,1786,0.1
4580,8403,0.2
4581,9815,0.1
4582,396,0.05
4586,9052,0.2
4590,3388,0.1
4591,167,0.0666666666666667
4591,3673,0.1
4591,7515,0.2
4591,8636,0.1
4593,3298,0.1
4593,6462,0.1
4593,7517,0.1
4593,8524,0.2
4594,1045,0.1
4594,5623,0.05
4595,5740,0.1
4595,5896,0.2
4595,6091,0.2
4596,93,0.1
4598,362,0.2
4599,1997,0.0666666666666667
4600,8033,0.2
4601,8328,0.2
4602,5617,0.0666666666666667
4602,6712,0.1
4604,340,0.0666666666666667
4604,3628,0.2
4604,6930,0.2
4605,4318,0.0666666666666667
4607,7721,0.2
4608,118,0.2
4610,2788,0.0666666666666667
4610,4486,0.1
4610,8975,0.1
4610,9843,0.2
4612,3279,0.1
4616,6396,0.04
4618,8594,0.05
4621,3257,0.0666666666666667
4624,9136,0.05
4626,6015,0.2
4628,2026,0.1
4628,6604,0.1
4628,8704,0.0666666666666667
4629,2223,0.0666666666666667
4629,7391,0.2
4630,165,0.2
4633,4018,0.1
4633,7374,0.2
4634,6152,0.1
4634,6767,0.2
4634,6850,0.2
4638,6177,0.1
4640,8089,0.2
4641,1033,0.2
4642,7467,0.05
4644,1678,0.0666666666666667
4647,4782,0.1
4650,3180,0.2
4650,8183,0.2
4654,7072,0.1
4655,5773,0.1
4656,9570,0.0666666666666667
4661,3613,0.1
4661,6507,0.0666666666666667
4663,4469,0.2
4663,9964,0.2
4664,1078,0.0666666666666667
4665,438,0.1
4665,6928,0.2
4665,7682,0.1
4668,7134,0.0666666666666667
4671,1707,0.2
4671,2509,0.0666666666666667
4671,3260,0.1
4671,9108,0.1
4673,5799,0.1
4674,2179,0.0666666666666667
4674,3491,0.2
4674,9770,0.1
4675,5016,0.2
4675,8465,0.1
4676,9244,0.2
4677,5013,0.2
4677,7256,0.2
4680,7085,0.04
4682,502,0.05
4683,8005,0.1
4686,1231,0.1
4688,1472,0.2
4688,4044,0.2
4689,8141,0.05
4690,736,0.2
4691,4452,0.2
4691,5344,0.1
4693,2464,0.1
4695,749,0.2
4695,4325,0.2
4695,7888,0.2
4698,3860,0.0666666666666667
4699,1000,0.0666666666666667
4699,2554,0.1
4699,3332,0.1
4699,6238,0.0666666666666667
4700,7914,0.2
4700,8415,0.2
4701,5669,0.0666666666666667
4702,3809,0.1
4702,6516,0.2
4703,390,0.2
4704,2343,0.1
4705,8922,0.1
4706,3343,0.2
4706,8859,0.1
4706,9898,0.2
4707,3277,0.0666666666666667
4707,5743,0.0666666666666667
4708,2245,0.0666666666666667
4708,5172,0.2
4709,2457,0.05
4711,2724,0.2
4713,450,0.2
4714,1633,0.1
4714,7154,0.2
4715,6843,0.2
4715,9355,0.1
4717,9833,0.1
4718,915,0.2
4718,2007,0.1
4719,568,0.2
4721,4295,0.1
4721,6401,0.1
4721,8677,0.2
4723,2483,0.2
4724,3947,0.1
4725,8686,0.0666666666666667
4727,4865,0.1
4729,2547,0.1
4729,3809,0.1
4730,531,0.1
4730,7833,0.1
4731,5164,0.2
4733,2819,0.2
4733,6486,0.1
4733,8577,0.0666666666666667
4734,882,0.2
4734,2228,0.2
4734,6117,0.0666666666666667
4734,9837,0.1
4736,2499,0.2
4736,6936,0.2
4736,9762,0.0666666666666667
4737,2139,0.2
4737,5932,0.1
4740,809,0.1
4740,933,0.2
4741,5410,0.2
4741,5732,0.1
4741,5969,0.2
4742,3189,0.0666666666666667
4745,3284,0.2
4745,3459,0.1
4746,8431,0.2
4749,244,0.0666666666666667
4749,2868,0.2
4749,9022,0.2
4751,2399,0.1
4753,808,0.1
4754,4384,0.2
4757,5368,0.1
4758,6073,0.1
4758,6430,0.2
4760,519,0.0666666666666667
4762,4197,0.0666666666666667
4762,7613,0.2
4763,9060,0.0666666666666667
4765,3724,0.2
4766,1018,0.1
4770,5742,0.1
4771,5007,0.1
4771,5356,0.1
4772,83,0.2
4772,6033,0.2
4773,5488,0.2
4776,1377,0.04
4777,8894,0.1
4778,6791,0.2
4779,8301,0.2
4780,6488,0.1
4781,7251,0.2
4782,2522,0.2
4782,3925,0.1
4782,8420,0.1
4783,651,0.1
4785,6199,0.2
4787,1989,0.2
4787,7728,0.2
4789,6283,0.2
4790,6416,0.0666666666666667
4792,818,0.2
4792,6212,0.2
4793,9754,0.1
4794,3837,0.2
4794,4442,0.0666666666666667
4795,4682,0.1
4795,7626,0.2
4796,1582,0.0666666666666667
4797,1784,0.2
4798,5466,0.2
4799,1511,0.1
4799,8641,0.2
4800,6013,0.2
4804,5190,0.0666666666666667
4804,6607,0.1
4805,4784,0.1
4805,6931,0.1
4806,1366,0.0666666666666667
4807,3044,0.1
4808,7877,0.1
4809,7386,0.1
4811,2631,0.2
4812,9433,0.2
4813,9564,0.04
4815,2699,0.1
4815,7525,0.2
4818,5341,0.2
4819,18,0.2
4822,2682,0.1
4824,5544,0.1
4824,8229,0.0666666666666667
4825,661,0.1
4825,2041,0.1
4825,7644,0.1
4827,559,0.2
4827,2369,0.2
4829,466,0.2
4829,2212,0.0666666666666667
4829,6827,0.1
4830,7084,0.2
4831,2277,0.1
4836,1896,0.2
4838,4429,0.1
4840,2711,0.0666666666666667
4840,4537,0.1
4840,4893,0.0666666666666667
4842,880,0.2
4842,7630,0.0666666666666667
4843,3210,0.1
4845,1437,0.1
4845,4190,0.1
4850,1517,0.2
4851,3249,0.2
4851,3267,0.1
4854,5925,0.1
4855,3203,0.1
4856,289,0.2
4857,3059,0.0666666666666667
4857,3825,0.05
4858,6494,0.2
4859,9425,0.1
4860,7680,0.0666666666666667
4863,1795,0.1
4863,4326,0.1
4864,4851,0.2
4867,4421,0.1
4867,6864,0.2
4867,7432,0.2
4868,4352,0.2
4869,1531,0.0666666666666667
4871,8481,0.1
4872,7742,0.2
4874,4282,0.2
4876,698,0.2
4876,6841,0.1
4876,9944,0.2
4877,4297,0.1
4878,894,0.0666666666666667
4878,2239,0.2
4879,3800,0.2
4880,9080,0.1
4884,8964,0.0666666666666667
4886,1073,0.2
4887,5864,0.05
4888,8037,0.1
4889,3641,0.04
4889,4848,0.0666666666666667
4890,327,0.2
4891,7093,0.1
4892,350,0.2
4892,2913,0.2
4897,8160,0.0666666666666667
4898,7079,0.2
4899,2981,0.2
4900,8712,0.2
4902,5218,0.0666666666666667
4903,7195,0.0666666666666667
4904,4172,0.0666666666666667
4904,7580,0.2
4906,2110,0.1
4906,5862,0.1
4907,9533,0.2
4908,119,0.2
4909,5780,0.1
4912,9055,0.05
4914,432,0.0333333333333333
4914,4543,0.2
4914,5353,0.05
4914,5743,0.0666666666666667
4915,6733,0.2
4917,4131,0.2
4917,6996,0.2
4919,3806,0.2
4920,3932,0.0666666666666667
4920,9225,0.0666666666666667
4922,2000,0.1
4922,5596,0.2
4923,1011,0.0666666666666667
4923,6664,0.2
4923,8069,0.0666666666666667
4923,9065,0.2
4925,5196,0.0666666666666667
4926,6014,0.2
4929,7243,0.2
4929,9918,0.2
4930,2109,0.2
4930,2243,0.1
4930,5687,0.2
4930,7026,0.2
4930,8591,0.0666666666666667
4932,7945,0.1
4932,9070,0.2
4934,2608,0.05
4934,8199,0.0666666666666667
4939,57,0.1
4939,3568,0.0666666666666667
4939,8078,0.1
4942,5236,0.1
4942,7034,0.2
4943,8195,0.1
4946,6315,0.2
4946,8700,0.2
4947,2107,0.2
4947,5767,0.2
4948,6152,0.1
4950,7517,0.1
4951,3464,0.05
4952,2485,0.2
4952,5654,0.2
4955,6698,0.05
4955,9940,0.1
4956,7810,0.2
4958,5440,0.05
4959,285,0.2
4959,7294,0.1
4959,9151,0.1
4960,7457,0.2
4961,8547,0.2
4963,8695,0.2
4967,3140,0.0666666666666667
4967,3678,0.1
4970,122,0.2
4970,3657,0.2
4970,5808,0.2
4971,4637,0.2
4972,8495,0.2
4975,1112,0.2
4977,1909,0.0666666666666667
4977,2181,0.1
4978,54,0.0666666666666667
4978,2982,0.1
4979,6481,0.2
4980,4599,0.04
4981,3202,0.1
4981,5972,0.2
4981,7785,0.1
4982,3973,0.1
4982,5350,0.1
4983,5066,0.0666666666666667
4985,625,0.2
4985,3232,0.0666666666666667
4985,6824,0.0666666666666667
4986,8948,0.0666666666666667
4987,1031,0.0666666666666667
4992,7717,0.2
4994,2820,0.0666666666666667
4995,1197,0.05
4995,2776,0.2
4997,4178,0.1
4997,4906,0.0666666666666667
4998,3370,0.04
4998,4436,0.2
5000,8293,0.1
5001,138,0.1
5001,4856,0.05
5002,1006,0.2
5002,4885,0.0666666666666667
5003,1601,0.1
5003,8222,0.2
5006,4313,0.05
5006,4489,0.1
5007,9607,0.2
5008,817,0.1
5009,1486,0.0666666666666667
5009,4468,0.05
5010,983,0.1
5012,4398,0.05
5014,187,0.2
5014,9907,0.1
5015,3694,0.0666666666666667
5017,38,0.1
5020,2465,0.0666666666666667
5021,6545,0.1
5021,8409,0.1
5024,2504,0.1
5025,2419,0.0666666666666667
5025,7194,0.1
5026,2293,0.0666666666666667
5026,3476,0.1
5026,7941,0.2
5027,2435,0.2
5031,2904,0.1
5034,1481,0.2
5034,7448,0.0666666666666667
5035,2682,0.1
5036,4919,0.2
5036,5797,0.2
5039,553,0.1
5041,2227,0.2
5042,2964,0.1
5042,5333,0.2
5042,6045,0.2
5042,8352,0.2
5043,3082,0.1
5043,3977,0.1
5044,2221,0.1
5046,2286,0.0666666666666667
5048,3938,0.1
5051,1748,0.1
5052,2261,0.2
5053,7859,0.1
5054,95,0.2
5054,8568,0.2
5057,2941,0.1
5059,8760,0.2
5060,2093,0.1
5060,6779,0.05
5061,74,0.0666666666666667
5061,8887,0.2
5061,9078,0.0666666666666667
5062,1755,0.1
5062,2689,0.05
5063,3728,0.05
5064,4899,0.2
5066,480,0.0666666666666667
5067,3504,0.2
5067,7258,0.0666666666666667
5069,8873,0.0666666666666667
5073,7087,0.2
5073,8958,0.1
5078,969,0.05
5082,1932,0.1
5085,9039,0.2
5086,236,0.0666666666666667
5086,8050,0.2
5087,5677,0.05
5088,3732,0.1
5089,5816,0.0666666666666667
5090,8305,0.2
5092,6063,0.1
5093,538,0.1
5094,2745,0.0666666666666667
5094,5785,0.2
5096,2555,0.2
5097,9958,0.1
5099,5297,0.1
5099,5615,0.1
5100,689,0.1
5100,2430,0.0666666666666667
5100,9678,0.1
5101,1692,0.1
5101,8984,0.2
5102,3311,0.1
5103,8866,0.1
5104,2744,0.1
5104,4040,0.2
5104,9838,0.0666666666666667
5105,6141,0.2
5105,7211,0.1
5108,6004,0.0666666666666667
5109,4355,0.2
5109,8005,0.1
5111,189,0.2
5111,3371,0.2
5111,6127,0.2
5112,3747,0.2
5113,7379,0.2
5115,2434,0.2
5115,8097,0.05
5116,5764,0.1
5117,4841,0.0666666666666667
5118,2471,0.05
5118,5555,0.1
5118,9639,0.2
5120,4677,0.0666666666666667
5121,301,0.0666666666666667
5121,8690,0.2
5122,7477,0.05
5123,696,0.2
5125,3879,0.05
5125,5391,0.1
5128,3035,0.1
5131,6823,0.1
5132,9102,0.1
5134,5006,0.2
5135,5449,0.0666666666666667
5136,6131,0.1
5137,2027,0.2
5138,6926,0.2
5139,2939,0.0666666666666667
5139,8907,0.1
5141,4313,0.05
5143,8454,0.1
5148,3908,0.2
5154,436,0.1
5154,5366,0.1
5155,7782,0.1
5159,6449,0.1
5164,1597,0.1
5165,580,0.1
5165,2569,0.04
5167,2224,0.0666666666666667
5167,3273,0.2
5168,6150,0.2
5168,8882,0.1
5169,5154,0.2
5170,1886,0.1
5170,6625,0.1
5171,1124,0.1
5172,3268,0.2
5172,5726,0.2
5174,452,0.2
5174,5156,0.2
5176,490,0.0333333333333333
5177,671,0.2
5177,7073,0.1
5180,3075,0.2
5180,6497,0.1
5181,733,0.1
5182,3377,0.2
5182,8406,0.2
5183,301,0.0666666666666667
5183,6714,0.2
5185,6285,0.1
5186,2843,0.0666666666666667
5188,6184,0.0666666666666667
5188,8134,0.1
5189,5399,0.2
5190,3589,0.2
5191,904,0.1
5195,1527,0.2
5195,5782,0.05
5196,6615,0.2
5196,9664,0.2
5198,6083,0.0666666666666667
5203,5481,0.1
5204,1802,0.0666666666666667
5205,1179,0.2
5205,6698,0.05
5205,9346,0.1
5206,4956,0.1
5206,6751,0.2
5207,6004,0.0666666666666667
5211,9709,0.1
5213,6063,0.1
5216,3501,0.1
5218,4098,0.04
5218,5099,0.0666666666666667
5220,7631,0.1
5222,5133,0.1
5223,5202,0.1
5224,1520,0.1
5225,8683,0.1
5228,2022,0.1
5235,1197,0.05
5235,9564,0.04
5236,9967,0.1
5238,666,0.2
5238,2024,0.2
5239,9582,0.2
5241,6117,0.0666666666666667
5241,7932,0.1
5242,501,0.1
5242,1156,0.0666666666666667
5243,8921,0.2
5245,7021,0.2
5246,6902,0.2
5247,5740,0.1
5249,3913,0.1
5251,4102,0.1
5252,5529,0.2
5253,4725,0.1
5254,6639,0.2
5255,3552,0.1
5256,5873,0.0666666666666667
5257,7426,0.1
5258,3641,0.04
5261,557,0.2
5262,7030,0.2
5263,7448,0.0666666666666667
5265,35,0.1
5267,5838,0.05
5268,1626,0.2
5268,6633,0.1
5268,8404,0.1
5268,9761,0.2
5269,899,0.0666666666666667
5269,1735,0.1
5269,5239,0.1
5270,46,0.1
5271,5897,0.1
5272,88,0.1
5272,5871,0.2
5273,2812,0.1
5273,3879,0.05
5275,9563,0.2
5276,3870,0.2
5276,9354,0.2
5277,1432,0.2
5277,6423,0.1
5279,5283,0.2
5279,9946,0.2
5281,1415,0.2
5283,3121,0.2
5285,5449,0.0666666666666667
5286,5446,0.05
5287,6957,0.2
5288,794,0.2
5289,1352,0.2
5290,1808,0.2
5290,8043,0.1
5291,2192,0.2
5292,899,0.0666666666666667
5292,5492,0.2
5292,8009,0.1
5292,9814,0.1
5293,7223,0.05
5295,5503,0.1
5296,9765,0.2
5297,9747,0.1
5302,6192,0.1
5302,7533,0.05
5304,5248,0.2
5305,2100,0.2
5305,7609,0.0666666666666667
5305,8892,0.1
5306,1362,0.2
5307,6777,0.2
5308,6953,0.2
5310,9038,0.0666666666666667
5313,843,0.2
5313,4784,0.1
5314,496,0.2
5314,2987,0.2
5315,44,0.2
5316,8566,0.2
5317,4087,0.2
5318,687,0.2
5322,737,0.1
5322,988,0.2
5325,8240,0.0666666666666667
5327,449,0.1
5328,2558,0.0666666666666667
5328,4915,0.2
5328,5554,0.1
5328,8942,0.2
5328,9712,0.0666666666666667
5330,9392,0.1
5332,1574,0.1
5334,7279,0.05
5335,4310,0.1
5338,6653,0.0666666666666667
5338,9828,0.0666666666666667
5339,597,0.2
5339,5734,0.2
5339,8702,0.2
5341,1867,0.0666666666666667
5344,6386,0.2
5346,7501,0.2
5347,7017,0.2
5348,2456,0.1
5348,4120,0.2
5350,5237,0.0666666666666667
5352,369,0.1
5353,8049,0.2
5355,6506,0.2
5356,3033,0.04
5356,6111,0.1
5356,7246,0.2
5359,2842,0.04
5361,1658,0.0666666666666667
5361,5111,0.2
5363,4465,0.0666666666666667
5365,3828,0.0666666666666667
5366,5773,0.1
5367,2029,0.1
5368,1735,0.1
5368,7982,0.1
5372,2686,0.1
5373,6320,0.2
5373,6327,0.2
5374,3269,0.2
5374,6545,0.1
5376,7333,0.2
5377,1985,0.1
5377,5214,0.2
5378,2648,0.1
5378,4943,0.0666666666666667
5379,5668,0.2
5379,6771,0.2
5379,8845,0.2
5381,2831,0.2
5382,6161,0.2
5382,7193,0.1
5384,9006,0.1
5385,5190,0.0666666666666667
5387,1146,0.1
5390,142,0.1
5392,610,0.1
5392,9302,0.2
5394,3387,0.1
5394,9610,0.2
5395,7211,0.1
5396,4338,0.1
5401,8948,0.0666666666666667
5402,1260,0.1
5406,3347,0.2
5406,8853,0.1
5406,9434,0.2
5407,9335,0.1
5408,5231,0.05
5408,5866,0.2
5412,1182,0.2
5413,1596,0.2
5413,2254,0.2
5417,145,0.2
5417,2457,0.05
5419,9441,0.2
5420,5834,0.2
5421,5129,0.1
5422,2705,0.2
5424,5455,0.1
5424,8699,0.2
5426,2689,0.05
5426,5636,0.0666666666666667
5426,6920,0.2
5426,8346,0.0666666666666667
5427,1437,0.1
5427,7632,0.2
5427,8849,0.05
5428,468,0.0666666666666667
5428,3448,0.05
5428,9605,0.2
5429,7327,0.1
5431,3285,0.2
5431,3867,0.2
5432,461,0.2
5432,6411,0.2
5433,1051,0.2
5434,1042,0.1
5434,8432,0.2
5435,2803,0.2
5435,4730,0.1
5436,8971,0.2
5436,9197,0.0666666666666667
5437,7701,0.2
5438,2927,0.2
5439,9013,0.2
5440,5022,0.0666666666666667
5441,951,0.2
5442,6355,0.1
5444,1113,0.2
5444,2888,0.1
5445,8848,0.05
5445,9202,0.2
5446,3261,0.1
5447,2216,0.1
5447,2307,0.0666666666666667
5448,1526,0.05
5451,878,0.2
5451,6086,0.2
5452,8581,0.0666666666666667
5453,2240,0.2
5453,2390,0.2
5454,8704,0.0666666666666667
5455,2940,0.2
5455,6824,0.0666666666666667
5455,7156,0.1
5457,3069,0.2
5457,8687,0.04
5458,6973,0.0666666666666667
5459,2810,0.0666666666666667
5460,2679,0.1
5460,4865,0.1
5462,1718,0.1
5463,6384,0.1
5464,5007,0.1
5465,1104,0.2
5465,1604,0.1
5472,4126,0.1
5474,5050,0.2
5474,5937,0.05
5474,5939,0.2
5475,6610,0.1
5477,3578,0.0666666666666667
5478,934,0.0666666666666667
5479,593,0.0666666666666667
5482,5171,0.2
5482,7059,0.1
5483,6403,0.1
5483,6457,0.0666666666666667
5484,5741,0.2
5485,3365,0.0666666666666667
5485,4028,0.1
5485,4834,0.2
5491,640,0.1
5491,2474,0.2
5492,2379,0.1
5492,6335,0.1
5493,1778,0.1
5494,2378,0.0666666666666667
5494,4893,0.0666666666666667
5497,5108,0.05
5499,3591,0.2
5500,4788,0.0666666666666667
5500,4906,0.0666666666666667
5501,4868,0.1
5502,2308,0.04
5502,5535,0.04
5503,810,0.2
5503,5035,0.1
5505,4297,0.1
5505,6951,0.2
5507,2308,0.04
5507,8742,0.2
5509,6552,0.2
5510,7609,0.0666666666666667
5512,5982,0.1
5513,7057,0.1
5515,6483,0.0666666666666667
5515,9923,0.2
5517,2760,0.1
5519,9968,0.1
5520,986,0.2
5524,6335,0.1
5525,7954,0.2
5527,3463,0.2
5527,8879,0.2
5533,6686,0.2
5533,7578,0.2
5535,7001,0.2
5539,3945,0.2
5540,4356,0.0666666666666667
5541,4204,0.1
5543,2358,0.0666666666666667
5543,6443,0.2
5544,6503,0.1
5547,8258,0.2
5550,7500,0.2
5553,3328,0.0666666666666667
5553,3578,0.0666666666666667
5554,2657,0.1
5555,7477,0.05
5556,3904,0.2
5556,4776,0.2
5558,2303,0.2
5558,7919,0.0666666666666667
5559,6458,0.1
5560,6239,0.1
5560,8916,0.0666666666666667
5561,727,0.1
5562,6442,0.2
5563,8470,0.2
5565,520,0.1
5565,1566,0.2
5566,9347,0.2
5568,9914,0.2
5569,6838,0.0666666666666667
5570,2399,0.1
5570,8916,0.0666666666666667
5571,2125,0.2
5572,1459,0.1
5574,4045,0.2
5575,2358,0.0666666666666667
5575,2444,0.0666666666666667
5579,7606,0.2
5580,5864,0.05
5580,8694,0.2
5581,7220,0.2
5582,7675,0.1
5585,3650,0.2
5585,4489,0.1
5586,1990,0.2
5586,2060,0.1
5588,6362,0.2
5591,1505,0.1
5593,8123,0.2
5594,7897,0.2
5595,3716,0.2
5596,2816,0.1
5598,334,0.2
5599,6264,0.2
5599,8062,0.1
5599,9136,0.05
5599,9368,0.1
5600,9074,0.2
5601,8113,0.1
5603,3412,0.2
5603,5605,0.1
5603,6278,0.1
5604,3166,0.2
5604,6889,0.0666666666666667
5607,969,0.05
5608,5035,0.1
5609,8716,0.1
5609,9513,0.1
5610,1695,0.05
5612,516,0.0666666666666667
5614,6521,0.1
5615,2599,0.1
5616,7313,0.05
5618,7209,0.04
5619,3289,0.2
5619,5540,0.0666666666666667
5619,6644,0.2
5620,2938,0.2
5620,3901,0.1
5620,9356,0.0666666666666667
5625,4432,0.2
5627,348,0.0666666666666667
5627,7460,0.2
5628,1152,0.2
5629,6584,0.2
5630,283,0.05
5630,3727,0.0666666666666667
5631,8513,0.1
5632,578,0.2
5633,1917,0.2
5635,2880,0.1
5636,9662,0.2
5637,5430,0.2
5637,6946,0.2
5641,8772,0.2
5645,9530,0.2
5646,5270,0.2
5648,8240,0.0666666666666667
5650,22,0.2
5650,3181,0.2
5652,6757,0.2
5654,7334,0.2
5656,3402,0.1
5659,5651,0.1
5660,7089,0.1
5660,8446,0.2
5663,6844,0.2
5663,7985,0.1
5664,6204,0.2
5665,5453,0.1
5666,3102,0.05
5667,393,0.1
5668,714,0.1
5668,6749,0.2
5669,8229,0.0666666666666667
5670,2711,0.0666666666666667
5672,1505,0.1
5672,2678,0.1
5672,7683,0.2
5674,3535,0.2
5675,4232,0.2
5676,2340,0.05
5678,3691,0.1
5678,5416,0.2
5680,3966,0.1
5681,3298,0.1
5682,1016,0.2
5682,5571,0.2
5683,80,0.2
5683,2186,0.2
5685,7085,0.04
5686,455,0.2
5686,1743,0.0666666666666667
5686,8885,0.2
5687,5056,0.0666666666666667
5687,6544,0.0666666666666667
5688,3426,0.1
5689,4396,0.2
5689,8240,0.0666666666666667
5690,4475,0.1
5691,2070,0.2
5691,7691,0.2
5693,2559,0.2
5695,1313,0.1
5698,548,0.2
5699,7048,0.2
5699,8128,0.2
5701,2055,0.2
5702,6214,0.1
5704,6837,0.05
5704,8297,0.2
5705,6809,0.0666666666666667
5710,8259,0.2
5712,2840,0.1
5712,5875,0.2
5713,7259,0.1
5719,6634,0.1
5720,4235,0.1
5722,5078,0.1
5722,6270,0.2
5725,626,0.1
5726,6623,0.1
5726,7935,0.1
5726,8847,0.1
5728,7724,0.2
5731,3881,0.2
5731,5564,0.1
5733,1695,0.05
5733,7433,0.2
5734,2912,0.2
5734,3695,0.2
5734,5030,0.2
5735,2892,0.2
5736,3448,0.05
5737,6582,0.1
5738,6899,0.1
5740,4952,0.0666666666666667
5740,5603,0.1
5742,1997,0.0666666666666667
5742,7337,0.1
5744,2880,0.1
5745,5835,0.2
5747,8147,0.2
5748,4508,0.2
5749,8060,0.1
5750,3147,0.1
5751,2885,0.1
5751,4195,0.2
5751,4300,0.2
5751,4540,0.2
5751,6177,0.1
5753,609,0.0666666666666667
5753,2691,0.2
5755,7196,0.1
5757,9983,0.1
5758,2212,0.0666666666666667
5758,8541,0.1
5759,5649,0.1
5760,5543,0.1
5760,7719,0.2
5760,9516,0.1
5761,6533,0.2
5762,5286,0.2
5765,8793,0.2
5767,6389,0.1
5767,9201,0.1
5769,3468,0.0666666666666667
5771,1143,0.1
5771,2380,0.2
5771,4082,0.1
5771,9523,0.2
5773,740,0.2
5773,889,0.0666666666666667
5774,6164,0.0666666666666667
5775,4239,0.05
5776,8401,0.0666666666666667
5777,1683,0.1
5777,2032,0.1
5777,4530,0.1
5778,9499,0.2
5779,4964,0.2
5779,5891,0.0666666666666667
5779,9238,0.1
5781,1533,0.04
5781,2224,0.0666666666666667
5781,4788,0.0666666666666667
5781,7680,0.0666666666666667
5784,3750,0.1
5786,1929,0.2
5787,7614,0.2
5790,8228,0.0666666666666667
5791,3597,0.2
5796,6790,0.1
5797,8088,0.2
5798,7451,0.1
5799,9919,0.2
5800,5187,0.1
5801,2165,0.1
5804,6005,0.2
5804,8955,0.2
5805,7282,0.2
5806,6083,0.0666666666666667
5810,2170,0.0666666666666667
5810,6222,0.1
5810,7834,0.1
5812,1946,0.1
5814,6609,0.1
5817,4299,0.2
5818,2042,0.2
5818,3016,0.1
5818,6295,0.1
5819,2655,0.1
5823,913,0.04
5824,3719,0.0666666666666667
5824,3825,0.05
5824,8530,0.2
5826,2315,0.2
5827,3387,0.1
5827,9545,0.2
5828,330,0.2
5828,3255,0.2
5828,6210,0.1
5829,575,0.2
5830,2933,0.1
5831,3385,0.1
5831,6838,0.0666666666666667
5833,9715,0.2
